Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Ferroalloy Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Zinc Production,Municipal Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1005107,110001297908,CHARLES COUNTY LANDFILL,WALDORF,MD,20602,12305 Billingsley Road,CHARLES COUNTY,38.5748,-76.884165,562212,"C,HH",Waste,"47,096.35",61.10,"47,035.25",,,,,,,,,,,61.10,,,,,,,,,,,,,,,,,,,,,,,"47,035.25",N,N,N
1004491,110031209966,CHARLES M HINTON JR REGIONAL LANDFILL,ROWLETT,TX,75089,3175 ELM GROVE RD,COLLIN,32.962749,-96.534024,562212,HH,Waste,"82,550.00",,"82,550.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,550.00",N,N,N
1004099,110009995942,CHARLESTON COUNTY LANDFILL,CHARLESTON,SC,29414,1344 BEES FERRY ROAD,CHARLESTON,32.811218,-80.107048,562212,HH,Waste,"117,100.00",,"117,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,100.00",N,N,N
1001909,110013929393,CHARLOTTE CO.BOARD OF CO.COMMISIONERS,PUNTA GORDA,FL,33955,29751 ZEMEL ROAD,CHARLOTTE,26.795556,-81.960556,562212,HH,Waste,"581,253.75",,"581,253.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"581,253.75",N,N,N
1004911,110000349267,CHARLOTTE PIPE & FOUNDRY CO,CHARLOTTE,NC,28208,1335 S. CLARKSON ST.,MECKLENBURG COUNTY,35.224323,-80.861806,331511,C,Metals,"29,492.79","29,325.30",62.00,105.49,,,,,,,,,,"29,492.79",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006901,110070081960,CHARTER STEEL,SAUKVILLE,WI,53080,1658 COLD SPRINGS ROAD,OZAUKEE,43.39696,-87.94775,331111,"C,Q",Metals,"136,993.48","136,906.90",39.50,47.08,,,,,,,,,,"83,306.48",,,,,,,,,,"53,687.00",,,,,,,,,,,,,,N,N,N
1003474,110000387402,CHARTER STEEL CLEVELAND *,CUYAHOGA HEIGHTS,OH,44125,4300 EAST 49TH STREET,CUYAHOGA,41.442661,-81.66421,331111,"C,Q",Metals,"96,865.42","96,828.70",16.75,19.97,,,,,,,,,,"35,481.62",,,,,,,,,,"61,383.80",,,,,,,,,,,,,,N,N,N
1007813,110034132686,CHASTANG SANITARY LANDFILL,MOUNT VERNON,AL,36560,17045 HIGHWAY 43,MOBILE,31.0451,-88.0357,562212,"C,HH",Waste,"38,080.49",270.51,"37,809.85",0.13,,,,,,,,,,270.74,,,,,,,,,,,,,,,,,,,,,,,"37,809.74",N,N,N
1004973,110070081907,"CHATOM GAS PRODUCTION, TREATING, AND PROCESSING FACILITY",CHATOM,AL,36518,3204 HIGHWAY 56 West,WASHINGTON COUNTY,31.464222,-88.40288,211111,"C,NN-FRAC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","27,172.80","27,144.30",13.00,15.50,,,,,,,,,,"27,172.80",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003889,110034393378,CHEMOURS BEAUMONT WORKS INDUSTRIAL PARK,NEDERLAND,TX,77627,5470 N TWIN CITY HWY,JEFFERSON,30.014764,-94.028837,325192,"C,V",Chemicals,"5,795.13","5,439.20",2.50,353.43,,,,,,,,,,"5,444.68",,,,,,,,,,,,,,350.45,,,,,,,,,,N,N,N
1002618,110064453693,CHEMOURS CHAMBERS WORKS,DEEPWATER,NJ,08023,"67 Canal Road, PO Box 9001",SALEM COUNTY,39.691667,-75.508333,325199,"C,OO","Chemicals,Industrial Gas Suppliers","20,805.36","20,782.30",10.25,12.81,,,,,,,,,517.50,"20,805.36",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006145,110000559609,CHEMOURS COMPANY - FAYETTEVILLE WORKS,FAYETTEVILLE,NC,28306,22828 NC HIGHWAY 87 WEST,CUMBERLAND,34.840301,-78.838889,325211,"C,OO","Industrial Gas Suppliers,Other","38,377.91","38,252.80",37.50,87.61,,,,,,,,,,"38,377.91",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003041,110005985416,CHEMOURS DELISLE PLANT,PASS CHRISTIAN,MS,39571,7685 KILN DELISLE ROAD,HARRISON COUNTY,30.380556,-89.307778,325131,"C,EE",Chemicals,"720,194.93","718,043.20",800.00,"1,351.73",,,,,,,,,"19,611.10","387,970.73",,,,,,,,,,,,,,,,,,,,,"332,224.20",,,N,N,N
1004133,110000378494,CHEMOURS LOUISVILLE WORKS,LOUISVILLE,KY,40216,4200 CAMP GROUND ROAD,JEFFERSON COUNTY,38.21229,-85.83975,325120,"C,O,OO","Chemicals,Industrial Gas Suppliers","4,161,268.16","30,976.70",14.50,17.28,"4,130,259.68",,,,,,,,,"31,008.48",,,,,,,,"4,130,259.68",,,,,,,,,,,,,,,,N,N,N
1002709,110000374443,CHEMOURS MEMPHIS PLANT,MEMPHIS,TN,38127,2571 FITE ROAD,SHELBY COUNTY,35.27213,-89.97896,325188,C,Chemicals,"31,333.93","31,301.60",14.75,17.58,,,,,,,,,,"31,333.93",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002176,110000586081,CHEMOURS WASHINGTON WORKS,WASHINGTON,WV,26181,8480 DUPONT ROAD,WOOD,39.26944,-81.67,325211,"C,O,OO","Chemicals,Industrial Gas Suppliers","363,135.05","360,587.50",929.25,"1,597.58",20.72,,,,,,,,,"363,114.33",,,,,,,,20.72,,,,,,,,,,,,,,,,N,N,N
1006021,110001567377,CHEMUNG COUNTY LANDFILL,ELMIRA,NY,14901,4349 COUNTY ROUTE 60,CHEMUNG,42.032962,-76.679228,562212,"C,HH",Waste,"30,173.90",32.90,"30,141.00",,,,,,,,,,,32.90,,,,,,,,,,,,,,,,,,,,,,,"30,141.00",N,N,N
1004719,110070081899,CHENA POWER PLANT,FAIRBANKS,AK,99701,1200 1ST AVE,FAIRBANKS NORTH STAR BOROUGH,64.84689,-147.73334,221330,C (Abbr),Power Plants,"390,199.62","387,197.90","1,097.50","1,904.22",,,,,,,,,,"390,199.62",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007770,110000589373,CHEROKEE NITROGEN,CHEROKEE,AL,35616,1080 INDUSTRIAL DRIVE,COLBERT COUNTY,34.80302,-87.93974,325311,"C,G,PP,V","Chemicals,Suppliers of CO2","411,708.51","326,047.70",61.50,"85,599.31",,,,,,,,,,"130,679.31",,,,"195,503.20",,,,,,,,,,"85,526.00",,,,,,,,,,Y,Y,N
1004150,110000334530,CHEROKEE PHARMACEUTICALS LLC,RIVERSIDE,PA,17868,100 AVENUE C,MONTOUR,40.96131,-76.64329,325411,C,Chemicals,"36,794.89","36,757.10",14.25,23.54,,,,,,,,,,"36,794.89",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007899,110013949362,CHESSER ISLAND ROAD LANDFILL,FOLKSTON,GA,31537,,CHARLTON,30.708381,-82.064558,562212,"C,HH",Waste,"246,449.91",88.07,"246,361.62",0.22,,,,,,,,,,88.38,,,,,,,,,,,,,,,,,,,,,,,"246,361.53",N,N,N
1007795,110007851468,CHESTNUT RIDGE LANDFILL,HEISKELL,TN,37754,140 FLEENOR MILL ROAD,KNOX,36.108407,-84.025101,562212,"C,HH",Waste,"83,303.89",144.36,"83,159.46",0.07,,,,,,,,,"12,689.00",169.49,,,,,,,,,,,,,,,,,,,,,,,"83,134.40",N,N,N
1007995,110000322259,CHEVRON OIL CO @ PERTH AMBOY REFINERY,PERTH AMBOY,NJ,08861,1200 STATE STREET,MIDDLESEX,40.536971,-74.264946,324110,"C,Y",Refineries,0.00,0.00,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,0.00,,,,,,,,N,N,N
1006967,110056970568,CHEVRON PHILLIPS - SWEENY COMPLEX,Sweeny,TX,77480,21441 Loop 419,BRAZORIA,29.084209,-95.736462,325110,"C,X",Chemicals,"1,227,251.01","1,215,796.00","5,563.25","5,891.76",,,,,,,,,,"1,189,540.85",,,,,,,,,,,,,,,"37,710.16",,,,,,,,,N,N,N
1007425,110041990646,CHEVRON PHILLIPS CHEMICAL CO LP,BORGER,TX,79008,,HUTCHINSON COUNTY,35.698244,-101.357744,325199,C (Abbr),Chemicals,"47,092.67","47,043.90",22.25,26.52,,,,,,,,,,"47,092.67",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002146,110020148008,"CHEVRON PHILLIPS CHEMICAL COMPANY, LP PORT ARTHUR PLANT",PORT ARTHUR,TX,77640,2001 SOUTH GULFWAY DRIVE ,JEFFERSON COUNTY,29.850396,-93.977222,325110,"C,X",Chemicals,"619,095.24","611,565.70","4,675.00","2,854.54",,,,,,,,,,"567,360.50",,,,,,,,,,,,,,,"51,734.74",,,,,,,,,N,N,N
1003610,110020506460,CHEVRON PRODS.CO. RICHMOND REFY,RICHMOND,CA,94801,841 CHEVRON WAY,CONTRA COSTA,37.938779,-122.396453,324110,"C,P,PP,Y","Chemicals,Refineries,Suppliers of CO2","4,523,068.94","4,511,838.90","4,403.75","6,826.29",,,,,,,,,,"2,249,141.07",,,,,,,,,"1,469,822.20",,,,,,,"804,105.66",,,,,,,,N,Y,N
1006189,110000469485,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,SALT LAKE CITY,UT,84116,2351 N 1100 W,DAVIS,40.8249,-111.9238,324110,"C,Y",Refineries,"429,829.01","425,020.30","3,409.00","1,399.71",,,,,,,,,,"328,912.61",,,,,,,,,,,,,,,,"100,916.40",,,,,,,,N,N,N
1007978,110002899908,"CHEVRON PRODUCTS, EL SEGUNDO REFINERY",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,LOS ANGELES,33.908126,-118.41074,324110,"C,P,PP,Y","Chemicals,Refineries,Suppliers of CO2","3,498,913.60","3,487,232.80","5,191.25","6,489.55",,,,,,,,,,"2,189,186.52",,,,,,,,,"609,802.80",,,,,,,"699,924.28",,,,,,,,N,Y,N
1005583,110013949834,CHEYENNE LANDFILL,CHEYENNE,WY,82009,1461 HAPPY JACK ROAD,LARAMIE,41.135001,-105.006427,562212,HH,Waste,"71,991.75",,"71,991.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,991.75",N,N,N
1007669,110031010260,CHICOPEE SANITARY LANDFILL,CHICOPEE,MA,01020,161 NEW LOMBARD ROAD,HAMPDEN COUNTY,42.16711,-72.54246,562212,"C,HH",Waste,"44,456.06",144.30,"44,311.49",0.27,,,,,,,,,,144.69,,,,,,,,,,,,,,,,,,,,,,,"44,311.37",N,N,N
1000063,110000448409,CHIEF ETHANOL FUELS INC,HASTINGS,NE,68901,4225 E SOUTH ST,ADAMS,40.585,-98.318889,325193,C,Other,"179,171.02","178,456.00",271.00,444.02,,,,,,,,,,"179,171.02",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006700,110004620919,CHILDRENS HOSPITAL MEDICAL CENTER,CINCINNATI,OH,45229,3333 BURNET AVE,HAMILTON COUNTY,39.14137,-84.50034,622110,C,Other,"27,703.69","27,673.80",13.50,16.39,,,,,,,,,,"27,703.69",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002898,110040888554,CHINA GRADE SANITARY LANDFILL,Bakersfield,CA,93306,6500 Camino Grande Drive,KERN,35.30448,-118.905182,562212,HH,Waste,"18,944.50",,"18,944.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,944.50",N,N,N
1001143,110000427075,CHIPPEWA VALLEY ETHANOL COMPANY,BENSON,MN,56215,270 20TH STREET NORTHWEST,SWIFT,45.3268,-95.6378,325193,C,Other,"72,492.94","72,409.10",38.25,45.59,,,,,,,,,,"72,492.94",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002992,110001154660,CHIQUITA CANYON SLF,CASTAIC,CA,91384,29201 HENRY MAYO DRIVE,LOS ANGELES COUNTY,34.42806,-118.64661,562212,HH,Waste,"133,472.50",,"133,472.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133,472.50",N,N,N
1002353,110007388031,CHITWOOD GAS PLANT,ALEX,OK,73002,,GRADY,34.8563,-97.8277,211112,C,Petroleum and Natural Gas Systems,"28,871.66","28,841.96",13.60,16.09,,,,,,,,,,"28,871.66",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002232,110070081825,CHRIN BROTHERS LANDFILL,EASTON,PA,18042,1225 INDUSTRIAL DRIVE,NORTHAMPTON COUNTY,40.66496,-75.2301,562212,HH,Waste,"77,978.75",,"77,978.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,978.75",N,N,N
1005734,110017992886,CHRISTY MINERALS CO-HIGH HILL,HIGH HILL,MO,63350,833 W BOONESLICK,MONTGOMERY,38.87947,-91.38786,212324,C (Abbr),Other,"28,024.20","27,802.00",81.25,140.95,,,,,,,,,,"28,024.20",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006671,110000595124,CHS INC LAUREL REFINERY,LAUREL,MT,59044,803 US HIGHWAY 212 SOUTH,YELLOWSTONE,45.65922,-108.76778,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries","890,626.90","885,978.30","4,253.75",394.85,,,,,,,,,,"518,943.31",,,,,,,,,"189,221.00",,,,,,,"182,462.59",,,,,,,,N,N,N
1004656,110015870912,CHS MANKATO,MANKATO,MN,56001,2020 SOUTH RIVERFRONT DRIVE,BLUE EARTH,44.1572,-94.0309,311222,C,Other,"95,332.64","95,234.00",45.00,53.64,,,,,,,,,,"95,332.64",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007942,110016678969,CHS MCPHERSON REFINERY INC.,MCPHERSON,KS,67460,2000 SOUTH MAIN STREET,MCPHERSON,38.347278,-97.673846,324110,"C,P,Y","Chemicals,Petroleum Product Suppliers,Refineries","897,904.41","869,822.40","27,748.25",333.76,,,,,,,,,,"536,408.79",,,,,,,,,"228,654.20",,,,,,,"132,841.42",,,,,,,,N,N,N
1004657,110020518974,CHS OILSEED PROCESSING - FAIRMONT,FAIRMONT,MN,56031,1833 130TH ST,MARTIN COUNTY,43.67372,-94.50643,311222,C,Other,"52,485.95","52,431.40",24.75,29.80,,,,,,,,,,"52,485.95",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004276,110040912313,CHS-Rochelle,ROCHELLE,IL,61068,1900 STEWARD RD,OGLE,41.89246,-89.03439,325193,C,Other,"166,742.47","166,569.80",78.50,94.17,,,,,,,,,,"166,742.47",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005267,110070081913,CHUGACH - BELUGA RIVER POWER PLANT,ANCHORAGE,AK,99519,"40 MILES WEST OF ANCHORAGE IN BELUGA, AK",ANCHORAGE,61.13999,-149.11,221112,C,Power Plants,"1,326,254.16","1,324,861.40",633.75,759.01,,,,,,,,,635.80,"1,326,254.16",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001667,110043811417,CI Power Cogeneration Plant,Camarillo,CA,93012,1947 West Potrero Road,VENTURA,34.158675,-118.992159,221112,C,Power Plants,"106,109.90","106,000.30",50.00,59.60,,,,,,,,,,"106,109.90",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008012,110011570193,CID RECYCLING & DISPOSAL FACILITY,CALUMET CITY,IL,60409,,COOK,41.6446,-87.574767,562212,"C,HH",Waste,"40,744.75","5,150.09","35,493.28",101.38,,,,,,,,,"27,315.00","5,295.59",,,,,,,,,,,,,,,,,,,,,,,"35,449.16",N,N,N
1001992,110043812862,"CIG Station 5310 Kim, CO",Kim,CO,81049,90100 Highway 160,LAS ANIMAS,37.292224,-103.451177,486210,C,Petroleum and Natural Gas Systems,"27,147.75","27,119.80",12.75,15.20,,,,,,,,,,"27,147.75",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002175,110007386747,"CIG Station 5440 Mocane, OK",Beaver,OK,73932,,BEAVER,36.894684,-100.395611,486210,C,Petroleum and Natural Gas Systems,"34,513.42","34,477.80",16.25,19.37,,,,,,,,,,"34,513.42",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001994,110043812871,"CIG Station 5560 Kit Carson, CO",EADS,CO,81036,3073 US HIGHWAY 287,KIOWA,38.413345,-102.759485,486210,C,Petroleum and Natural Gas Systems,"44,714.83","44,668.80",21.00,25.03,,,,,,,,,,"44,714.83",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002128,110043793614,"CIG Station 5660 Rawlins, WY",Sinclair,WY,82334,"230 CIG Plant Road, ",CARBON,41.698061,-107.053943,486210,"C,NN-FRAC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","66,327.60","66,259.10",31.25,37.25,,,,,,,,,,"66,327.60",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002193,110043781896,"CIG Station 5670 Laramie, WY",LARAMIE,WY,82070,176 Hunt Road,ALBANY,41.43896,-105.94412,486210,C,Petroleum and Natural Gas Systems,"43,773.33","43,728.10",20.50,24.73,,,,,,,,,,"43,773.33",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002015,110043812880,"CIG Station 5690 Muddy Gap, WY",SINCLAIR,WY,82334,,CARBON,42.3758,-107.4265,486210,C,Petroleum and Natural Gas Systems,"26,442.00","26,414.60",12.50,14.90,,,,,,,,,,"26,442.00",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002127,110043805736,"CIG Station 5850 Cheyenne, CO",CARR,CO,80612,65657 Highway 85,WELD,40.908951,-104.892167,486210,C,Petroleum and Natural Gas Systems,"140,936.17","140,790.40",66.50,79.27,,,,,,,,,,"140,936.17",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002061,110002961572,"CIG Station 5950 Watkins, CO",AURORA,CO,80019,24650 East Smith Road,ADAMS,39.745283,-104.698908,486210,C,Petroleum and Natural Gas Systems,"37,461.51","37,422.60",17.75,21.16,,,,,,,,,,"37,461.51",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002260,110070081827,CIP II/AR BRIDGEWATER HOLDINGS LLC,BRIDGEWATER,NJ,08807,1041 ROUTE 202-206,SOMERSET,40.626068,-74.640091,325412,C (Abbr),Chemicals,"36,552.87","36,330.60",17.25,205.02,,,,,,,,,,"36,552.87",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002970,110000465041,CITGO CORPUS CHRISTI REFINERY - WEST PLANT,CORPUS CHRISTI,TX,78409,7350 INTERSTATE HWY. 37,NUECES,27.8103,-97.49828,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","356,948.04","355,076.10",737.75,"1,134.19",,,,,,,,,,"342,941.65",,,,,,,,,,,,,,,,"14,006.39",,,,,,,,N,N,N
1007965,110000505640,CITGO CORPUS CHRISTI REFINERY EAST PLANT,CORPUS CHRISTI,TX,78407,1801 NUECES BAY BLVD.,NUECES COUNTY,27.810556,-97.426944,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","1,216,623.04","1,211,843.00","1,709.75","3,070.29",,,,,,,,,,"588,810.39",,,,,,,,,,,,,,,,"627,812.65",,,,,,,,N,N,N
1002389,110040973836,CITGO PETROLEUM CORP - LAKE CHARLES MANUFACTURING COMPLEX,Westlake,LA,70665,4401 Hwy 108,CALCASIEU,30.182611,-93.322809,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","4,646,764.09","4,608,459.60","18,486.00","19,818.49",,,,,,,,,,"3,348,842.25",,,,,,,,,,,,,,,,"1,297,921.84",,,,,,,,N,N,N
1003957,110007424439,CITRUS CO CENTRAL LANDFILL,LECANTO,FL,34460,230 W. GULF TO LAKE HIGHWAY,CITRUS,28.851877,-82.436577,562212,HH,Waste,"309,992.50",,"309,992.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"309,992.50",N,N,N
1002184,110016751861,"CITRUS WORLD, INC.",LAKE WALES,FL,33853,20205 US HWY 27 S,POLK COUNTY,27.909614,-81.600433,311421,C,Other,"76,737.11","76,671.00",29.75,36.36,,,,,,,,,,"76,737.11",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007708,110014055501,CITY & COUNTY OF HONOLULU - WAIMANALO GULCH MSWLF,KAPOLEI,HI,96707,92-460 FARRINGTON HIGHWAY,HONOLULU,21.344189,-158.117664,562212,HH,Waste,"33,232.27",,"33,232.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,232.27",N,N,N
1005594,110043816118,CITY OF ALBEMARLE LANDFILL,ALBEMARLE,NC,28002,144 N 2ND STREET,STANLY COUNTY,35.35115,-80.19809,562212,HH,Waste,"36,605.25",,"36,605.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,605.25",N,N,N
1006350,110030747654,CITY OF AMARILLO LANDFILL,AMARILLO,TX,79124,16250 BEZNER DR,POTTER COUNTY,35.22585,-102.01932,562212,HH,Waste,"132,218.00",,"132,218.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132,218.00",N,N,N
1002757,110043793623,CITY OF BATON ROUGE/EBRP RENEWABLE ENERGY CENTER,BATON ROUGE,LA,70821,100 Thomas Road,EAST BATON ROUGE,30.54942,-91.20539,562212,HH,Waste,"77,119.50",,"77,119.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,119.50",N,N,N
1002065,110030493464,CITY OF BEAUMONT LANDFILL,BEAUMONT,TX,77705,5895 LAFIN DR,JEFFERSON,30.035647,-94.13335,562212,HH,Waste,"243,219.75",,"243,219.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243,219.75",N,N,N
1003987,110028112405,CITY OF BOZEMAN SANITARY LANDFILL,BOZEMAN,MT,59771,2143 STORY MILL ROAD,GALLATIN COUNTY,45.716722,-111.026611,562212,HH,Waste,"14,778.50",,"14,778.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,778.50",N,N,N
1004159,110043806049,CITY OF CHATTANOOGA BIRCHWOOD LANDFILL,HARRISON,TN,37341,9327 BIRCHWOOD PIKE,HAMILTON,35.192631,-85.082397,562212,HH,Waste,"65,937.50",,"65,937.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,937.50",N,N,N
1006286,110043811444,CITY OF CHATTANOOGA SUMMIT LANDFILL,OOLTEWAH,TN,37363,4238 OLD WOODLAND DRIVE,HAMILTON COUNTY,35.05226,-85.0902,562212,HH,Waste,"133,957.25",,"133,957.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133,957.25",N,N,N
1005318,110043816127,CITY OF CONWAY LANDFILL & MRF,CONWAY,AR,72032,4550 64 HWY W,FAULKNER COUNTY,35.118996,-92.505612,562212,HH,Waste,"106,196.25",,"106,196.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,196.25",N,N,N
1002351,110034348178,CITY OF CORSICANA LANDFILL,CORSICANA,TX,75110,2050 Jester Drive,NAVARRO COUNTY,32.09373,-96.46672,562212,HH,Waste,"87,340.00",,"87,340.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,340.00",N,N,N
1000372,110043814673,CITY OF DENTON LANDFILL,DENTON,TX,76208,1527 S MAYHILL RD,DENTON,33.191973,-97.085008,562212,HH,Waste,"35,052.75",,"35,052.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,052.75",N,N,N
1007078,110001503472,CITY OF DURHAM SANITARY LANDFILL,DURHAM,NC,27704,2115 EAST CLUB BLVD,DURHAM,36.025818,-78.856501,562212,HH,Waste,"12,379.00",,"12,379.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,379.00",N,N,N
1007276,110034270134,CITY OF EDINBURG LANDFILL,EDINBURG,TX,78539,900 E ENCINITOS RD,HIDALGO,26.398165,-98.129239,562212,HH,Waste,"113,954.75",,"113,954.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113,954.75",N,N,N
1003979,110043814398,CITY OF ELKO MUNICIPAL LANDFILL,ELKO,NV,89801,2200 PINION RD,ELKO COUNTY,40.83562,-115.72888,562212,"C,HH",Waste,"23,508.75",17.00,"23,491.75",,,,,,,,,,,17.00,,,,,,,,,,,,,,,,,,,,,,,"23,491.75",N,N,N
1001614,110001505176,CITY OF FARGO LANDFILL,FARGO,ND,58102,4501 7TH AVENUE NORTH,CASS COUNTY,46.88357,-96.86716,562212,HH,Waste,"114,722.50",,"114,722.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114,722.50",N,N,N
1004132,110043816136,CITY OF FLAGSTAFF - CINDER LAKE LANDFILL,FLAGSTAFF,AZ,86004,6770 E. Landfill Road,COCONINO,35.306681,-111.520729,562212,HH,Waste,"85,632.75",,"85,632.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85,632.75",N,N,N
1006224,110043781921,CITY OF FORT WORTH SOUTHEAST LANDFILL,KENNEDALE,TX,76140,6288 Salt Road,TARRANT COUNTY,32.64838,-97.23834,562212,HH,Waste,"206,697.61",,"206,697.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206,697.61",N,N,N
1007993,110013940833,CITY OF FRESNO LANDFILL,FRESNO,CA,93706,,FRESNO,36.702574,-119.829285,562212,HH,Waste,"13,958.00",,"13,958.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,958.00",N,N,N
1000370,110015742829,CITY OF GARLAND CASTLE DRIVE LANDFILL,GARLAND,TX,75040,3637 CASTLE DR,DALLAS,32.933331,-96.583893,562212,HH,Waste,"106,450.00",,"106,450.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,450.00",N,N,N
1003683,110002373486,CITY OF GLENDALE - LANDFILL,GLENDALE,AZ,85301,11480 WEST GLENDALE AVENUE,MARICOPA COUNTY,33.53645,-112.30267,562212,"C,HH",Waste,"49,615.85",,"49,534.50",81.35,,,,,,,,,"22,525.00",115.85,,,,,,,,,,,,,,,,,,,,,,,"49,500.00",N,N,N
1000090,110030493437,CITY OF GRAND PRAIRIE LANDFILL,GRAND PRAIRIE,TX,75050,1102 MACARTHUR BLVD,DALLAS COUNTY,32.771292,-96.96002,562212,HH,Waste,"111,975.00",,"111,975.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111,975.00",N,N,N
1006978,110009717039,CITY OF GREENSBORO WHITE STREET LANDFILL,GREENSBORO,NC,27405,2503 WHITE STREET,GUILFORD COUNTY,36.1089,-79.72148,562212,"C,HH",Waste,"334,279.14",513.20,"333,764.75",1.19,,,,,,,,,,514.89,,,,,,,,,,,,,,,,,,,,,,,"333,764.25",N,N,N
