fac_id,fac_name,state,latitude,longitude,naics,naics_3digits,sub_sector,sector,fuel_type,co2_emissions_2010,co2_emissions_2011,co2_emissions_2012,co2_emissions_2013,co2_emissions_2014,co2_emissions_2015,co2_emissions_2016,co2_emissions_2017,co2_emissions_2018,co2_emissions_2019,co2_emissions_2020,capture_cost,total_capture_cost,45Q_credit_incentive,eco_opportunity,business_opportunity
1004181,CARBO Ceramics Inc. - Toomsboro Plant,GA,32.85,-83.13,327999,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,88704.7,149844.4,164635.9,183793.2,183703.9,167831.5,17333.7,17697.4,26967.0,16869.8,6969.7,150,1045455.0,348485.0,696970.0,Forget it
1003135,CARBON GREEN BIOENERGY,MI,42.77,-85.07,325193,325,Chemical manufacturing,"Other,Waste",Natural Gas,76841.0,75173.0,74805.6,76377.0,77421.7,73821.0,76429.9,75481.9,79267.7,72740.7,71751.2,30,2152536.0,3587560.0,-1435024.0,Forget it
1002882,"CARDINAL ETHANOL, LLC",IN,40.18,-84.87,325193,325,Chemical manufacturing,"Other,Suppliers of CO2,Waste",Natural Gas,163956.0,168993.9,160112.7,164506.0,160985.4,153218.8,171483.4,172451.0,176329.0,179989.3,176267.4,30,5288022.0,8813370.0,-3525348.0,Forget it
1005358,CARDINAL FG,WI,43.56,-89.5,327211,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,94189.5,98619.0,69980.5,96541.2,99012.8,108159.2,107167.8,107147.9,109488.5,117708.3,115234.1,150,17285115.0,5761705.0,11523410.0,Too discuss
1005558,CARDINAL FG COMPANY,WI,44.91,-91.88,327211,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,84375.8,92134.2,89927.6,89005.1,98521.8,104935.8,107035.2,109860.5,97630.6,107245.9,109435.5,150,16415325.0,5471775.0,10943550.0,Too discuss
1005915,CARDINAL FG FLAT GLASS PLANT,NC,35.64,-80.79,327211,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,95028.0,96487.5,100958.4,100760.0,105452.2,73760.5,102060.8,98586.5,104067.2,105590.6,107382.5,150,16107375.0,5369125.0,10738250.0,Too discuss
1000329,CARDINAL GLASS PLT,OK,34.0,-96.45,327211,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,94965.7,105698.9,111827.3,117393.9,117706.9,123216.9,118823.3,89684.2,115603.3,119594.3,118341.0,150,17751150.0,5917050.0,11834100.0,Too discuss
1007717,CARESTREAM HEALTH INC.,CO,40.46,-104.87,325992,325,Chemical manufacturing,Chemicals,Natural Gas,25976.5,34443.7,29090.9,35228.2,34471.3,30966.4,30204.0,30967.3,29017.6,28345.1,30485.9,30,914577.0,1524295.0,-609718.0,Forget it
1005150,CARLTON FORGE WORKS,CA,33.89,-118.16,332112,332,Fabricated metal product manufacturing,Other,Natural Gas,26050.4,28816.6,33510.1,33976.7,31970.5,33754.7,32616.5,35393.1,35616.9,39158.1,22804.7,150,3420705.0,1140235.0,2280470.0,Forget it
1004569,CARMEUSE LIME & STONE INC,AL,33.22,-86.79,327410,327,Nonmetallic mineral product manufacturing,Minerals,Coal,791210.1,822024.0,770444.0,789280.0,778838.2,827695.6,759399.4,759121.7,754933.1,720461.7,532057.2,150,79808580.0,26602859.999999996,53205720.0,To target
1006848,CARMEUSE LIME & STONE MAYSVILLE FACILITY,KY,38.61,-83.67,327410,327,Nonmetallic mineral product manufacturing,Minerals,Coal,1386280.8,1483501.0,1434316.0,1430327.0,1337481.8,1154295.7,914062.3,932909.7,892819.6,483356.0,0.0,150,0.0,0.0,0.0,Forget it
1004375,CARMEUSE LIME & STONE ROCKWELL OPERATION,WI,44.17,-87.7,327410,327,Nonmetallic mineral product manufacturing,Minerals,Coal,87284.3,168053.0,165454.0,173226.0,186370.6,162190.1,126024.3,159774.5,180849.6,178317.6,118333.9,150,17750085.0,5916695.0,11833390.0,Too discuss
1003487,CARMEUSE LIME AND STONE,VA,39.03,-78.33,327410,327,Nonmetallic mineral product manufacturing,Minerals,Coal,250998.0,244307.0,244311.0,240414.0,206491.8,197101.2,216513.1,199814.8,233218.7,126909.2,0.0,150,0.0,0.0,0.0,Forget it
1003005,CARMEUSE LIME BLACK RIVER OPERATION,KY,38.83,-84.24,327410,327,Nonmetallic mineral product manufacturing,Minerals,Coal,1231909.3,1305021.0,1197263.0,1115324.0,1216011.9,1176012.3,940299.3,1256416.7,1210784.0,913437.1,1003354.8,150,150503220.0,50167740.0,100335480.0,To target
1006263,CARMEUSE LIME INC - River Rouge,MI,42.28,-83.13,327410,327,Nonmetallic mineral product manufacturing,Minerals,Coal,307653.9,384912.0,368609.0,426181.0,435755.2,397922.3,398851.8,398865.8,427987.9,382180.7,186330.0,150,27949500.0,9316500.0,18633000.0,Too discuss
1004081,"CARMEUSE LIME, INC.  GRAND RIVER OPERATIONS (0243030257)",OH,41.75,-81.28,327410,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,342303.0,494246.6,418989.0,294036.0,357740.0,260595.3,281539.5,335672.0,383196.8,300669.1,200540.6,150,30081090.0,10027030.0,20054060.0,Too discuss
1004020,CARMEUSE OHIO INC - MAPLEGROVE LIME PLANT,OH,41.22,-83.21,327410,327,Nonmetallic mineral product manufacturing,Minerals,Coal,560820.1,557108.0,537354.0,461654.0,476009.3,445018.6,542987.1,536112.3,588517.0,578609.8,499561.7,150,74934255.0,24978085.0,49956170.0,Too discuss
1005299,CAROLINA STALITE COMPANY,NC,35.51,-80.33,327992,327,Nonmetallic mineral product manufacturing,Minerals,Coal,70434.8,85119.3,82125.0,92919.0,105257.9,137632.5,144680.3,150242.8,120581.6,133159.7,128777.1,150,19316565.0,6438855.0,12877710.0,Too discuss
1004036,CARPENTER TECHNOLOGY,PA,40.36,-75.94,331110,331,Primary metal manufacturing,Metals,Natural Gas,152785.3,160503.3,160735.6,160886.0,171084.5,151488.1,155258.8,159266.7,174206.9,168825.1,138908.2,150,20836230.0,6945410.000000001,13890820.0,Too discuss
1005755,CASCADE STEEL ROLLING MILLS INC,OR,45.23,-123.16,331110,331,Primary metal manufacturing,Metals,Natural Gas,70533.0,73295.8,73032.3,80763.3,80497.7,83574.1,67532.6,74645.6,76152.2,76542.7,84391.9,150,12658785.0,4219595.0,8439190.0,Forget it
1005990,CATERPILLAR INC.-MAPLETON,IL,40.56,-89.75,331511,331,Primary metal manufacturing,"Metals,Waste",Natural Gas,28712.0,34148.1,28771.6,32837.7,34767.8,29538.9,27410.5,27887.1,34335.2,34867.3,31694.9,150,4754235.0,1584745.0,3169490.0,Forget it
1002969,"CC METALS & ALLOYS, LLC",KY,37.06,-88.35,331110,331,Primary metal manufacturing,Metals,Natural Gas,384792.1,372084.0,397067.0,299983.0,309372.6,257859.4,253829.7,302666.9,254705.5,251689.3,118406.1,150,17760915.0,5920305.0,11840610.0,Too discuss
1002414,CCI Paradox Midstream LLC - Lisbon Valley Gas Plant,UT,38.16,-109.28,211130,211,Oil and gas extraction,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",Natural Gas,46880.7,63374.7,57453.0,65957.0,73957.6,70083.7,49413.5,0.0,32980.0,55848.0,71917.4,30,2157522.0,3595869.9999999995,-1438347.9999999995,Forget it
1007877,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,CO,40.2,-105.24,327310,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,346177.6,345674.6,371722.9,288093.3,360910.7,211024.4,252138.8,343201.3,310575.2,268639.3,357095.2,150,53564280.0,17854760.0,35709520.0,Too discuss
1002308,CEMEX Construction Materials Pacific LLC,CA,34.62,-117.1,327310,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,1540524.4,1382246.3,1561656.0,1791816.3,1947614.2,1786869.4,2031305.9,1938054.0,1912734.6,1898690.3,2043921.6,150,306588240.0,102196080.0,204392160.0,To target
1007663,"CEMEX Construction Materials South, LLC",TX,29.68,-98.18,327310,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,1182942.9,1482686.3,1729719.5,1494923.4,1557775.8,1580028.4,1491628.2,1497848.6,1527430.5,1534363.5,1410054.3,150,211508145.0,70502715.0,141005430.0,To target
1004758,CEMEX MIAMI,FL,25.79,-80.42,327310,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,438781.8,399723.7,588613.8,676258.4,697850.2,741136.9,582736.9,705041.2,764382.9,707811.9,673475.5,150,101021325.0,33673775.0,67347550.0,To target
1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",AL,32.51,-87.82,327310,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,522646.5,427399.3,410415.6,499477.3,588387.3,615393.3,663227.9,640107.2,535751.1,509038.0,557787.0,150,83668050.0,27889350.0,55778700.0,To target
1001649,CENTRAL COMPRESSOR PLANT,AK,70.32,-148.5,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,2400854.2,2724574.0,2620008.3,2830186.1,2854150.9,2748364.9,2869477.5,2797893.8,2866328.6,2869286.5,2972286.2,30,89168586.0,148614310.0,-59445724.0,Too early
1001650,CENTRAL GAS FACILITY,AK,70.32,-148.52,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,1651922.4,1896128.0,1937541.9,1942239.7,1690727.0,1949664.2,1982480.0,1960048.0,2020253.1,1977324.5,1939867.0,30,58196010.0,96993350.0,-38797340.0,Too early
1006083,"CENTRAL INDIANA ETHANOL, LLC",IN,40.56,-85.73,325193,325,Chemical manufacturing,"Other,Suppliers of CO2",Natural Gas,75099.0,70872.5,74682.8,76249.0,82825.6,102232.7,113003.8,120902.8,128536.8,132933.6,142983.0,30,4289490.0,7149150.0,-2859660.0,Forget it
1001651,CENTRAL POWER STATION,AK,70.28,-148.66,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,673369.0,779785.9,821716.9,814361.7,757314.1,780248.7,739778.1,744338.3,733472.5,770601.5,780993.7,30,23429811.0,39049685.0,-15619874.0,Too early
1006853,CENTURY ALUMINUM OF KENTUCKY,KY,37.94,-86.79,331313,331,Primary metal manufacturing,Metals,Natural Gas,326649.3,407171.3,468972.0,462777.0,462233.2,353476.1,177276.6,175300.8,228495.8,324078.3,364380.7,150,54657105.0,18219035.0,36438070.0,Too discuss
1006082,CERTAINTEED CEILINGS CORP,MI,46.76,-88.46,327993,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,29754.6,30038.6,28822.0,29632.4,26092.0,25389.5,25278.4,27960.1,30509.5,31716.1,26393.4,150,3959010.0,1319670.0,2639340.0,Forget it
1005745,CERTAINTEED CORP.,KS,39.14,-94.62,327993,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,66055.0,83482.0,58458.6,60975.0,61950.3,71131.2,87667.9,49459.4,55597.3,104587.9,108113.6,150,16217040.0,5405680.0,10811360.0,Too discuss
1007055,CERTAINTEED CORPORATION,CA,37.09,-120.23,327993,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,40192.8,42261.1,39464.8,49052.4,6430.3,49365.0,7099.5,6566.4,7542.0,58683.0,57327.4,150,8599110.0,2866370.0,5732740.0,Forget it
1005772,CERTAINTEED GYPSUM,WV,39.82,-80.81,327420,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,65063.7,65974.0,67070.0,57357.2,61799.8,53444.5,59650.4,62276.5,59785.2,67728.4,60703.7,150,9105555.0,3035185.0,6070370.0,Forget it
1006202,CERTAINTEED GYPSUM & CEILING MFG INC,KY,38.72,-85.09,327420,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,44493.4,51203.3,54025.3,48249.2,50114.7,47379.4,52670.2,55015.8,54318.6,64767.7,67942.8,150,10191420.0,3397140.0,6794280.0,Forget it
1006572,CERTAINTEED GYPSUM SEATTLE,WA,47.55,-122.34,327420,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,30842.0,32750.0,35613.5,35425.1,36262.2,38101.3,47898.4,50400.2,51051.4,49282.0,49884.9,150,7482735.0,2494245.0,4988490.0,Forget it
1003902,CF & I STEEL L P/ DBA ROCKY MOUNTAIN STEEL MILLS,CO,38.23,-104.61,331110,331,Primary metal manufacturing,"Metals,Waste",Natural Gas,285941.0,259845.3,289919.0,265440.0,258007.3,248204.1,196920.1,237883.1,291402.7,255648.2,219021.9,150,32853285.0,10951095.0,21902190.0,Too discuss
1002301,"CF INDUSTRIES NITROGEN, LLC - DONALDSONVILLE NITROGEN COMPLEX",LA,30.1,-90.96,325311,325,Chemical manufacturing,Chemicals,Natural Gas,5303145.9,5326035.1,5201108.3,5312448.6,5388578.5,5663577.5,6314632.4,7787715.1,7484069.7,8016286.0,7649699.4,30,229490982.0,382484970.0,-152993988.0,Too early
1004183,"CF Industries Nitrogen, LLC - Yazoo City Facility",MS,32.9,-90.38,325311,325,Chemical manufacturing,Chemicals,Natural Gas,1149034.4,1105035.3,945407.0,1065716.1,1147898.3,1189139.8,1041823.4,1085674.2,1109401.2,1081106.4,1164134.6,30,34924038.0,58206730.00000001,-23282692.000000007,Too early
1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",IA,42.33,-96.36,325311,325,Chemical manufacturing,"Chemicals,Suppliers of CO2",Natural Gas,700060.9,699564.9,686538.1,742524.8,681600.6,690165.0,726002.1,2343845.5,2486125.8,2432398.8,2499053.3,30,74971599.0,124952664.99999999,-49981065.999999985,Too early
1002759,CHALK CLIFF COGEN,CA,35.45,-119.09,221112,221,Utilities,Power Plants,Natural Gas,174465.0,176214.0,102437.0,71009.0,73542.8,29979.5,1727.9,10411.3,7722.8,5021.2,6397.4,130,831662.0,319870.0,511792.0,Forget it
1007625,CHALMETTE REFINING LLC - CHALMETTE REFINERY,LA,29.94,-89.97,324110,324,Petroleum and coal products manufacturing,"Petroleum Product Suppliers,Refineries",Natural Gas,1823920.9,1449529.1,1573488.5,1465488.5,1534281.4,1601560.5,1615588.7,1604822.0,1643720.7,1591901.5,1484716.5,150,222707475.0,74235825.0,148471650.0,To target
1002859,CHANNELVIEW COMPLEX,TX,29.83,-95.12,325110,325,Chemical manufacturing,"Chemicals,Petroleum Product Suppliers",Petroleum Products,1792457.7,1612734.0,1433291.0,2006072.0,2010751.3,2135530.6,2194768.0,1974268.6,1919263.6,2031544.5,2053062.1,30,61591863.0,102653105.0,-41061242.0,Too early
1000394,CHAPARRAL STEEL,VA,37.18,-77.45,331110,331,Primary metal manufacturing,Metals,Natural Gas,93654.3,99331.6,99616.3,98990.0,87829.7,86387.3,80392.4,89215.7,63250.2,103693.9,110527.4,150,16579110.0,5526370.0,11052740.0,Too discuss
1005344,CHAPARRAL STEEL MIDLOTHIAN PLANT,TX,32.46,-97.04,331110,331,Primary metal manufacturing,Metals,Natural Gas,230245.0,233032.5,232237.3,203944.8,230810.8,219996.6,194544.3,211571.5,247056.1,261310.9,250456.4,150,37568460.0,12522820.0,25045640.0,Too discuss
1004911,CHARLOTTE PIPE & FOUNDRY CO,NC,35.22,-80.86,331511,331,Primary metal manufacturing,Metals,Natural Gas,29325.3,32279.0,34255.8,35692.3,39858.1,41638.2,42410.6,45817.1,54225.6,50777.5,47922.7,150,7188405.0,2396135.0,4792270.0,Forget it
1006901,CHARTER STEEL,WI,43.4,-87.95,331110,331,Primary metal manufacturing,Metals,Natural Gas,136906.9,149033.7,137624.6,125701.2,162762.3,146326.8,137119.5,134467.6,135863.8,116555.3,110900.0,150,16635000.0,5545000.0,11090000.0,Too discuss
1003474,CHARTER STEEL CLEVELAND *,OH,41.44,-81.66,331110,331,Primary metal manufacturing,Metals,Natural Gas,96828.7,115593.9,127992.3,128244.6,145446.3,155170.7,121844.3,135228.0,155061.7,106983.4,97710.8,150,14656620.0,4885540.0,9771080.0,Forget it
1002618,CHEMOURS CHAMBERS WORKS,NJ,39.68,-75.49,325199,325,Chemical manufacturing,"Chemicals,Industrial Gas Suppliers,Waste",Natural Gas,20782.3,21066.1,13883.5,16397.7,14912.6,9370.7,1836.1,1308.8,1490.7,1005.5,978.2,30,29346.0,48910.0,-19564.0,Forget it
1006145,CHEMOURS COMPANY - FAYETTEVILLE WORKS,NC,34.84,-78.84,325120,325,Chemical manufacturing,"Chemicals,Industrial Gas Suppliers",Natural Gas,38252.8,34409.3,31558.8,34626.0,34706.9,34392.7,38326.5,37405.6,38808.7,37492.7,37073.4,30,1112202.0,1853670.0,-741468.0,Forget it
1003041,CHEMOURS DELISLE PLANT,MS,30.38,-89.31,325130,325,Chemical manufacturing,Chemicals,Other,718043.2,722657.4,655205.0,783097.3,858653.9,806125.3,877095.3,737106.3,659775.0,508396.9,598725.2,30,17961756.0,29936259.999999996,-11974503.999999996,Too early
1004133,CHEMOURS LOUISVILLE WORKS,KY,38.22,-85.84,325120,325,Chemical manufacturing,"Chemicals,Waste",Natural Gas,30976.7,32530.3,28346.0,31080.3,30678.9,29506.2,29222.1,25722.7,25221.3,23638.7,20835.3,30,625059.0,1041765.0,-416706.0,Forget it
1002709,CHEMOURS MEMPHIS PLANT,TN,35.27,-89.98,325180,325,Chemical manufacturing,Chemicals,Natural Gas,31301.6,32252.0,40218.0,38574.0,34647.3,27814.3,29329.7,37893.2,30180.4,37380.0,34100.0,30,1023000.0,1705000.0,-682000.0,Forget it
1002176,CHEMOURS WASHINGTON WORKS,WV,39.27,-81.66,325211,325,Chemical manufacturing,"Chemicals,Industrial Gas Suppliers",Coal,360587.5,374204.0,340216.0,360595.0,371272.4,351711.0,329584.2,313832.8,294401.7,307469.4,264201.1,30,7926032.999999999,13210054.999999998,-5284021.999999999,Forget it
1004719,CHENA POWER PLANT,AK,64.85,-147.73,221330,221,Utilities,Power Plants,Coal,387197.9,347366.5,325719.1,319362.1,325544.8,329167.9,331468.0,311754.8,319043.4,332657.1,328744.9,65,21368418.5,16437245.000000002,4931173.499999998,Forget it
1007770,CHEROKEE NITROGEN,AL,34.8,-87.94,325311,325,Chemical manufacturing,"Chemicals,Suppliers of CO2",Petroleum Products,326047.7,323841.9,284169.5,218184.0,257489.7,305287.0,302379.6,316950.7,264141.5,303798.8,319108.7,30,9573261.0,15955435.0,-6382174.0,Forget it
1006967,CHEVRON PHILLIPS - SWEENY COMPLEX,TX,29.07,-95.75,325110,325,Chemical manufacturing,Chemicals,Natural Gas,1215796.0,1354962.7,1438189.4,1450752.0,1428327.0,1448561.3,1330941.3,1235563.6,1196140.9,994916.7,1229973.0,30,36899190.0,61498650.0,-24599460.0,Too early
1002146,"CHEVRON PHILLIPS CHEMICAL COMPANY, LP PORT ARTHUR PLANT",TX,29.85,-93.98,325110,325,Chemical manufacturing,Chemicals,Other,611565.7,604839.7,615150.2,496235.9,472098.4,807981.0,844212.3,748291.9,698747.4,812961.1,879644.0,30,26389320.0,43982200.0,-17592880.0,Too early
1003610,CHEVRON PRODS.CO. RICHMOND REFY,CA,37.94,-122.4,324110,324,Petroleum and coal products manufacturing,"Chemicals,Refineries",Other,4511838.9,4337413.5,3932500.6,4017094.0,4197347.8,4511301.7,4371411.0,4582085.3,4663507.4,4507609.2,4124413.5,150,618662025.0,206220675.0,412441350.0,To target
1006189,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,UT,40.82,-111.92,324110,324,Petroleum and coal products manufacturing,Refineries,Petroleum Products,425020.3,467216.4,492212.3,464165.0,451369.2,463624.7,502198.6,497615.2,478763.7,488634.5,435227.0,150,65284050.0,21761350.0,43522700.0,Too discuss
1007978,"CHEVRON PRODUCTS, EL SEGUNDO REFINERY",CA,33.91,-118.41,324110,324,Petroleum and coal products manufacturing,"Chemicals,Refineries,Suppliers of CO2",Other,3487232.8,3174019.8,3451495.2,3224135.4,3355488.0,3612776.7,3565022.6,3625752.8,3428459.0,3332557.3,3138108.4,150,470716260.0,156905420.0,313810840.0,To target
1000063,CHIEF ETHANOL FUELS INC,NE,40.59,-98.32,325193,325,Chemical manufacturing,Other,Coal,178456.0,164156.0,164068.0,169652.0,167234.2,149079.9,151511.9,166115.9,166067.3,171103.5,138655.7,30,4159671.0000000005,6932785.000000001,-2773114.0000000005,Forget it
1001143,CHIPPEWA VALLEY ETHANOL COMPANY,MN,45.33,-95.64,325193,325,Chemical manufacturing,Other,Natural Gas,72409.1,74714.2,70596.5,72153.1,77305.2,74321.9,76684.1,1625.9,2342.9,76011.2,68596.1,30,2057883.0000000002,3429805.0000000005,-1371922.0000000002,Forget it
